fighter_id,result,opponent,opponent_id,event,date,method,round,time
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,loss,Diego Ferreira Gregor Gillespie,,"UFC Fight Night: Rodriguez vs. Waterson May. 08, 2021",,KO/TKO Punches,2,4:51
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,loss,Diego Ferreira Beneil Dariush,,"UFC Fight Night: Overeem vs. Volkov Feb. 06, 2021",2021-02-06,S-DEC,3,5:00
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,win,Diego Ferreira Anthony Pettis,,"UFC 246: McGregor vs. Cowboy Jan. 18, 2020",2020-01-18,SUB Rear Naked Choke,2,1:46
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,win,Diego Ferreira Mairbek Taisumov,,"UFC 242: Khabib vs. Poirier Sep. 07, 2019",2019-09-07,U-DEC,3,5:00
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,win,Diego Ferreira Rustam Khabilov,,"UFC Fight Night: Blachowicz vs. Santos Feb. 23, 2019",2019-02-23,U-DEC,3,5:00
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,win,Diego Ferreira Kyle Nelson,,"UFC 231: Holloway vs. Ortega Dec. 08, 2018",2018-12-08,KO/TKO Punches,2,1:23
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,win,Diego Ferreira Jared Gordon,,"UFC Fight Night: Cerrone vs. Medeiros Feb. 18, 2018",2018-02-18,KO/TKO Punch,1,1:58
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,win,Diego Ferreira Olivier Aubin-Mercier,,"UFC on FOX: Johnson vs. Bader Jan. 30, 2016",2016-01-30,U-DEC,3,5:00
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,loss,Diego Ferreira Dustin Poirier,,"UFC Fight Night: Mendes vs Lamas Apr. 04, 2015",2015-04-04,KO/TKO Punch,1,3:45
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,loss,Diego Ferreira Beneil Dariush,,"UFC 179: Aldo vs Mendes 2 Oct. 25, 2014",2014-10-25,U-DEC,3,5:00
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,win,Diego Ferreira Ramsey Nijem,,"UFC 177: Dillashaw vs Soto Aug. 30, 2014",2014-08-30,KO/TKO Punch,2,1:53
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,win,Diego Ferreira Colton Smith,,"UFC Fight Night: Swanson vs Stephens Jun. 28, 2014",2014-06-28,SUB Rear Naked Choke,1,0:38
http://ufcstats.com/fighter-details/1e719d4b676dc19a,win,Brunno Ferreira Armen Petrosyan,,"UFC 313: Pereira vs. Ankalaev Mar. 08, 2025",2025-03-08,SUB Armbar,2,4:27
http://ufcstats.com/fighter-details/1e719d4b676dc19a,loss,Brunno Ferreira Abus Magomedov,,"UFC 308: Topuria vs. Holloway Oct. 26, 2024",2024-10-26,SUB Arm Triangle,3,3:14
http://ufcstats.com/fighter-details/1e719d4b676dc19a,win,Brunno Ferreira Dustin Stoltzfus,,"UFC Fight Night: Cannonier vs. Imavov Jun. 08, 2024",2024-06-08,KO/TKO Spinning Back Elbow,1,4:51
http://ufcstats.com/fighter-details/1e719d4b676dc19a,win,Brunno Ferreira Phil Hawes,,"UFC Fight Night: Ankalaev vs. Walker 2 Jan. 13, 2024",2024-01-13,KO/TKO Punch,1,4:55
http://ufcstats.com/fighter-details/1e719d4b676dc19a,loss,Brunno Ferreira Nursulton Ruziboev,,"UFC Fight Night: Strickland vs. Magomedov Jul. 01, 2023",2023-07-01,KO/TKO Punches,1,1:17
http://ufcstats.com/fighter-details/1e719d4b676dc19a,win,Brunno Ferreira Gregory Rodrigues,,"UFC 283: Teixeira vs. Hill Jan. 21, 2023",2023-01-21,KO/TKO Punch,1,4:13
http://ufcstats.com/fighter-details/1e719d4b676dc19a,win,Brunno Ferreira Leon Aliu,,"DWCS 6.9 Sep. 20, 2022",2022-09-20,KO/TKO Punches,1,1:35
http://ufcstats.com/fighter-details/33efaf2d0941cfcf,loss,Andre Fialho Tim Means,,"UFC Fight Night: Fiziev vs. Gamrot Sep. 23, 2023",2023-09-23,KO/TKO Punches,3,1:15
http://ufcstats.com/fighter-details/33efaf2d0941cfcf,loss,Andre Fialho Joaquin Buckley,,"UFC Fight Night: Dern vs. Hill May. 20, 2023",,KO/TKO Kick,2,4:15
http://ufcstats.com/fighter-details/33efaf2d0941cfcf,loss,Andre Fialho Muslim Salikhov,,"UFC Fight Night: Nzechukwu vs. Cutelaba Nov. 19, 2022",2022-11-19,KO/TKO Kick,3,1:03
http://ufcstats.com/fighter-details/33efaf2d0941cfcf,loss,Andre Fialho Jake Matthews,,"UFC 275: Teixeira vs. Prochazka Jun. 11, 2022",2022-06-11,KO/TKO Punch,2,2:24
http://ufcstats.com/fighter-details/33efaf2d0941cfcf,win,Andre Fialho Cameron VanCamp,,"UFC 274: Oliveira vs. Gaethje May. 07, 2022",,KO/TKO Punch,1,2:35
http://ufcstats.com/fighter-details/33efaf2d0941cfcf,win,Andre Fialho Miguel Baeza,,"UFC Fight Night: Luque vs. Muhammad Apr. 16, 2022",2022-04-16,KO/TKO Punches,1,4:39
http://ufcstats.com/fighter-details/33efaf2d0941cfcf,loss,Andre Fialho Michel Pereira,,"UFC 270: Ngannou vs. Gane Jan. 22, 2022",2022-01-22,U-DEC,3,5:00
http://ufcstats.com/fighter-details/977081bc01197656,loss,Scott Ferrozzo Vitor Belfort,,"UFC 12: Judgement Day Feb. 07, 1997",1997-02-07,KO/TKO Punches,1,0:43
http://ufcstats.com/fighter-details/977081bc01197656,win,Scott Ferrozzo Jim Mullen,,"UFC 12: Judgement Day Feb. 07, 1997",1997-02-07,KO/TKO Knees,1,8:02
http://ufcstats.com/fighter-details/977081bc01197656,win,Scott Ferrozzo David Abbott,,"UFC 11: The Proving Ground Sep. 20, 1996",1996-09-20,U-DEC,2,3:00
http://ufcstats.com/fighter-details/977081bc01197656,win,Scott Ferrozzo Sam Fulton,,"UFC 11: The Proving Ground Sep. 20, 1996",1996-09-20,SUB Injury,1,1:45
http://ufcstats.com/fighter-details/977081bc01197656,loss,Scott Ferrozzo Jerry Bohlander,,"UFC 8: David vs Goliath Feb. 16, 1996",1996-02-16,SUB Guillotine Choke,1,9:03
http://ufcstats.com/fighter-details/d814f5192e58fb2f,loss,Drew Fickett Tatsuya Kawajiri,,"DREAM - Japan GP Final Jul. 16, 2011",2011-07-16,KO/TKO Punches,1,4:41
http://ufcstats.com/fighter-details/d814f5192e58fb2f,win,Drew Fickett Jae Suk Lim,,"Strikeforce - Shamrock vs. Le Mar. 29, 2008",2008-03-29,SUB Guillotine Choke,1,1:14
http://ufcstats.com/fighter-details/d814f5192e58fb2f,win,Drew Fickett Keita Nakamura,,"UFC Fight Night: Stevenson vs Guillard Apr. 05, 2007",2007-04-05,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d814f5192e58fb2f,loss,Drew Fickett Karo Parisyan,,"UFC Fight Night: Sanchez vs Riggs Dec. 13, 2006",2006-12-13,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d814f5192e58fb2f,win,Drew Fickett Kurt Pellegrino,,"UFC 61: Bitter Rivals Jul. 08, 2006",2006-07-08,SUB Rear Naked Choke,3,1:20
http://ufcstats.com/fighter-details/d814f5192e58fb2f,loss,Drew Fickett Joshua Burkman,,"UFC Fight Night 3 Jan. 16, 2006",2006-01-16,SUB Guillotine Choke,1,1:07
http://ufcstats.com/fighter-details/d814f5192e58fb2f,win,Drew Fickett Josh Koscheck,,"UFC Fight Night 2 Oct. 03, 2005",2005-10-03,SUB Rear Naked Choke,3,4:28
http://ufcstats.com/fighter-details/d814f5192e58fb2f,win,Drew Fickett Josh Neer,,"UFC Fight Night 1 Aug. 06, 2005",2005-08-06,SUB Rear Naked Choke,1,1:35
http://ufcstats.com/fighter-details/d814f5192e58fb2f,loss,Drew Fickett Nick Diaz,,"UFC 51: Super Saturday Feb. 05, 2005",2005-02-05,KO/TKO Punches,1,4:40
http://ufcstats.com/fighter-details/6e380a4d73ab4f0e,loss,Ron Fields Falaniko Vitale,,"Strikeforce - Playboy Mansion Sep. 29, 2007",2007-09-29,KO/TKO Punches,1,3:02
http://ufcstats.com/fighter-details/0ec821423baa26bd,loss,Scott Fiedler Brian Johnston,,"UFC 10: The Tournament Jul. 12, 1996",1996-07-12,KO/TKO Punches,1,2:25
http://ufcstats.com/fighter-details/b4c57a8c2b773e82,loss,Michal Figlak Austin Hubbard,,"UFC Fight Night: Nicolau vs. Perez Apr. 27, 2024",2024-04-27,U-DEC,3,5:00
http://ufcstats.com/fighter-details/b4c57a8c2b773e82,loss,Michal Figlak Fares Ziam,,"UFC Fight Night: Gane vs. Tuivasa Sep. 03, 2022",2022-09-03,U-DEC,3,5:00
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,loss,Deiveson Figueiredo Cory Sandhagen,,"UFC Fight Night: Sandhagen vs. Figueiredo May. 03, 2025",,KO/TKO,2,4:08
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,loss,Deiveson Figueiredo Petr Yan,,"UFC Fight Night: Yan vs. Figueiredo Nov. 23, 2024",2024-11-23,U-DEC,5,5:00
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo Marlon Vera,,"UFC Fight Night: Sandhagen vs. Nurmagomedov Aug. 03, 2024",2024-08-03,U-DEC,3,5:00
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo Cody Garbrandt,,"UFC 300: Pereira vs. Hill Apr. 13, 2024",2024-04-13,SUB Rear Naked Choke,2,4:02
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo Rob Font,,"UFC Fight Night: Dariush vs. Tsarukyan Dec. 02, 2023",2023-12-02,U-DEC,3,5:00
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,loss,Deiveson Figueiredo Brandon Moreno,,"UFC 283: Teixeira vs. Hill Jan. 21, 2023",2023-01-21,KO/TKO,3,5:00
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo Brandon Moreno,,"UFC 270: Ngannou vs. Gane Jan. 22, 2022",2022-01-22,U-DEC,5,5:00
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,loss,Deiveson Figueiredo Brandon Moreno,,"UFC 263: Adesanya vs. Vettori 2 Jun. 12, 2021",2021-06-12,SUB Rear Naked Choke,3,2:26
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,draw,Deiveson Figueiredo Brandon Moreno,,"UFC 256: Figueiredo vs. Moreno Dec. 12, 2020",2020-12-12,M-DEC,5,5:00
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo Alex Perez,,"UFC 255: Figueiredo vs. Perez Nov. 21, 2020",2020-11-21,SUB Guillotine Choke,1,1:57
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo Joseph Benavidez,,"UFC Fight Night: Figueiredo vs. Benavidez 2 Jul. 18, 2020",2020-07-18,SUB Rear Naked Choke,1,4:48
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo Joseph Benavidez,,"UFC Fight Night: Benavidez vs. Figueiredo Feb. 29, 2020",2020-02-29,KO/TKO Punch,2,1:54
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo Tim Elliott,,"UFC Fight Night: Joanna vs. Waterson Oct. 12, 2019",2019-10-12,SUB Guillotine Choke,1,3:08
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo Alexandre Pantoja,,"UFC 240: Holloway vs. Edgar Jul. 27, 2019",2019-07-27,U-DEC,3,5:00
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,loss,Deiveson Figueiredo Jussier Formiga,,"UFC Fight Night: Thompson vs. Pettis Mar. 23, 2019",2019-03-23,U-DEC,3,5:00
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo John Moraga,,"UFC Fight Night: Gaethje vs. Vick Aug. 25, 2018",2018-08-25,KO/TKO Punch,2,3:08
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo Joseph Morales,,"UFC Fight Night: Machida vs. Anders Feb. 03, 2018",2018-02-03,KO/TKO Punches,2,4:34
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo Jarred Brooks,,"UFC Fight Night: Brunson vs. Machida Oct. 28, 2017",2017-10-28,S-DEC,3,5:00
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,win,Deiveson Figueiredo Marco Beltran,,"UFC 212: Aldo vs. Holloway Jun. 03, 2017",2017-06-03,KO/TKO,2,5:00
http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,loss,Edwin Figueroa Erik Perez,,"UFC 167: St-Pierre vs Hendricks Nov. 16, 2013",2013-11-16,U-DEC,3,5:00
http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,loss,Edwin Figueroa Roland Delorme,,"UFC 161: Evans vs Henderson Jun. 15, 2013",2013-06-15,U-DEC,3,5:00
http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,loss,Edwin Figueroa Francisco Rivera,,"UFC 156: Aldo vs Edgar Feb. 02, 2013",2013-02-02,KO/TKO Punches,2,4:20
http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,win,Edwin Figueroa Alex Caceres,,"UFC 143: Diaz vs Condit Feb. 04, 2012",2012-02-04,S-DEC,3,5:00
http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,win,Edwin Figueroa Jason Reinhardt,,"UFC Live: Hardy vs Lytle Aug. 14, 2011",2011-08-14,KO/TKO Punches,2,0:50
http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,loss,Edwin Figueroa Michael McDonald,,"UFC Fight Night: Nogueira vs Davis Mar. 26, 2011",2011-03-26,U-DEC,3,5:00
http://ufcstats.com/fighter-details/cdadae5363b66eef,loss,Francisco Figueiredo Amir Albazi,,"UFC 278: Usman vs. Edwards Aug. 20, 2022",2022-08-20,SUB Rear Naked Choke,1,4:34
http://ufcstats.com/fighter-details/cdadae5363b66eef,win,Francisco Figueiredo Daniel Lacerda,,"UFC Fight Night: Font vs. Vera Apr. 30, 2022",2022-04-30,SUB Kneebar,1,1:18
http://ufcstats.com/fighter-details/cdadae5363b66eef,loss,Francisco Figueiredo Malcolm Gordon,,"UFC Fight Night: Makhachev vs. Moises Jul. 17, 2021",2021-07-17,U-DEC,3,5:00
http://ufcstats.com/fighter-details/cdadae5363b66eef,win,Francisco Figueiredo Jerome Rivera,,"UFC Fight Night: Chiesa vs. Magny Jan. 20, 2021",2021-01-20,U-DEC,3,5:00
http://ufcstats.com/fighter-details/daff32bc96d1eabf,loss,Anthony Figueroa Chris Cariaso,,"Strikeforce - Melendez vs. Thomson Jun. 27, 2008",2008-06-27,SUB Rear Naked Choke,2,4:34
http://ufcstats.com/fighter-details/daff32bc96d1eabf,loss,Anthony Figueroa Darren Uyenoyama,,"Strikeforce - Shamrock vs. Le Mar. 29, 2008",2008-03-29,SUB Guillotine Choke,1,1:27
http://ufcstats.com/fighter-details/daff32bc96d1eabf,win,Anthony Figueroa Pete Sabala,,"Strikeforce - Four Men Enter, One Man Survives Nov. 16, 2007",2007-11-16,S-DEC,3,5:00
http://ufcstats.com/fighter-details/daff32bc96d1eabf,win,Anthony Figueroa Miguel Linares,,"Strikeforce - Playboy Mansion Sep. 29, 2007",2007-09-29,KO/TKO Punches,1,2:09
http://ufcstats.com/fighter-details/daff32bc96d1eabf,loss,Anthony Figueroa Chris Cariaso,,"Strikeforce - Shamrock vs. Baroni Jun. 22, 2007",2007-06-22,U-DEC,3,3:00
http://ufcstats.com/fighter-details/daff32bc96d1eabf,win,Anthony Figueroa David Barrios,,"Strikeforce - Triple Threat Dec. 08, 2006",2006-12-08,U-DEC,3,5:00
http://ufcstats.com/fighter-details/65adf3856c4d9256,loss,Jafel Filho Allan Nascimento,,"UFC Fight Night: Blanchfield vs. Barber May. 31, 2025",,U-DEC,3,5:00
http://ufcstats.com/fighter-details/65adf3856c4d9256,win,Jafel Filho Ode Osbourne,,"UFC Fight Night: Tuivasa vs. Tybura Mar. 16, 2024",2024-03-16,SUB Rear Naked Choke,1,4:27
http://ufcstats.com/fighter-details/65adf3856c4d9256,win,Jafel Filho Daniel Barez,,"UFC Fight Night: Aspinall vs. Tybura Jul. 22, 2023",2023-07-22,SUB Arm Triangle,1,3:26
http://ufcstats.com/fighter-details/65adf3856c4d9256,loss,Jafel Filho Muhammad Mokaev,,"UFC 286: Edwards vs. Usman 3 Mar. 18, 2023",2023-03-18,SUB Neck Crank,3,4:32
http://ufcstats.com/fighter-details/65adf3856c4d9256,win,Jafel Filho Roybert Echeverria,,"DWCS 6.9 Sep. 20, 2022",2022-09-20,KO/TKO Punch,3,1:31
http://ufcstats.com/fighter-details/2abdead94ce73552,win,Paulo Filho Melvin Manhoef,,"DREAM 10: Welterweight Grand Prix 2009 Final Round Jul. 20, 2009",2009-07-20,SUB Armbar,1,2:36
http://ufcstats.com/fighter-details/2abdead94ce73552,loss,Paulo Filho Chael Sonnen,,"WEC 36: Faber vs. Brown Nov. 05, 2008",2008-11-05,U-DEC,3,5:00
http://ufcstats.com/fighter-details/2abdead94ce73552,win,Paulo Filho Chael Sonnen,,"WEC 31: Faber vs. Curran Dec. 12, 2007",2007-12-12,SUB Armbar,2,4:55
http://ufcstats.com/fighter-details/2abdead94ce73552,win,Paulo Filho Joe Doerksen,,"WEC 29: Condit vs. Larson Aug. 05, 2007",2007-08-05,KO/TKO Punches,1,4:07
http://ufcstats.com/fighter-details/2abdead94ce73552,win,Paulo Filho Kazuo Misaki,,"PRIDE Bushido 13 Nov. 05, 2006",2006-11-05,SUB Armbar,1,9:43
http://ufcstats.com/fighter-details/2abdead94ce73552,win,Paulo Filho Ryo Chonan,,"PRIDE Bushido 12 Aug. 27, 2006",2006-08-27,SUB Armbar,1,2:30
http://ufcstats.com/fighter-details/2abdead94ce73552,win,Paulo Filho Gregory Bouchelaghem,,"PRIDE Bushido 11 Jun. 04, 2006",2006-06-04,U-DEC,2,5:00
http://ufcstats.com/fighter-details/2abdead94ce73552,win,Paulo Filho Murilo Rua,,"PRIDE Bushido 10 Apr. 02, 2006",2006-04-02,U-DEC,2,5:00
http://ufcstats.com/fighter-details/2abdead94ce73552,win,Paulo Filho Ryuta Sakurai,,"PRIDE Bushido 9: The Tournament Sep. 25, 2005",2005-09-25,SUB Armbar,1,3:49
http://ufcstats.com/fighter-details/2abdead94ce73552,win,Paulo Filho Amar Suloev,,"PRIDE Bushido 6 Apr. 03, 2005",2005-04-03,SUB Armbar,1,4:22
http://ufcstats.com/fighter-details/2abdead94ce73552,win,Paulo Filho Akira Shoji,,"PRIDE Bushido 4 Jul. 19, 2004",2004-07-19,S-DEC,2,5:00
http://ufcstats.com/fighter-details/2abdead94ce73552,win,Paulo Filho Akira Shoji,,"PRIDE 22: Beasts from the East 2 Sep. 29, 2002",2002-09-29,SUB Armbar,1,2:48
http://ufcstats.com/fighter-details/997b4f52f76a0b53,loss,Brady Fink Hayato Sakurai,,"PRIDE Bushido 4 Jul. 19, 2004",2004-07-19,SUB Guillotine Choke,1,4:08
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Gabriel Gonzaga,,"UFC Fight Night: Gonzaga vs Cro Cop 2 Apr. 11, 2015",2015-04-11,KO/TKO Elbows,3,3:30
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,loss,Mirko Filipovic Roy Nelson,,"UFC 137: Penn vs Diaz Oct. 29, 2011",2011-10-29,KO/TKO Punches,3,1:30
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,loss,Mirko Filipovic Brendan Schaub,,"UFC 128: Shogun vs Jones Mar. 19, 2011",2011-03-19,KO/TKO Punch,3,3:44
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,loss,Mirko Filipovic Frank Mir,,"UFC 119: Mir vs Cro Cop Sep. 25, 2010",2010-09-25,KO/TKO Knee,3,4:02
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Pat Barry,,"UFC 115: Liddell vs Franklin Jun. 12, 2010",2010-06-12,SUB Rear Naked Choke,3,4:30
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Anthony Perosh,,"UFC 110: Nogueira vs Velasquez Feb. 20, 2010",2010-02-20,KO/TKO,2,5:00
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,loss,Mirko Filipovic Junior Dos Santos,,"UFC 103: Franklin vs Belfort Sep. 19, 2009",2009-09-19,KO/TKO Punches,3,2:00
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Mostapha Al-Turk,,"UFC 99: The Comeback Jun. 13, 2009",2009-06-13,KO/TKO Punches,1,3:06
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Hong Man Choi,,"Dynamite!! 2008 Dec. 31, 2008",2008-12-31,KO/TKO Kick,1,6:32
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,nc,Mirko Filipovic Alistair Overeem,,"DREAM 6: Middleweight Grand Prix 2008 Final Round Sep. 23, 2008",2008-09-23,CNC,1,6:09
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Tatsuya Mizuno,,"DREAM 1: Lightweight Grand Prix 2008 1st Round Mar. 15, 2008",2008-03-15,KO/TKO Punches,1,0:56
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,loss,Mirko Filipovic Cheick Kongo,,"UFC 75: Champion vs Champion Sep. 08, 2007",2007-09-08,U-DEC,3,5:00
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,loss,Mirko Filipovic Gabriel Gonzaga,,"UFC 70: Nations Collide Apr. 21, 2007",2007-04-21,KO/TKO Kick,1,4:51
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Eddie Sanchez,,"UFC 67: All or Nothing Feb. 03, 2007",2007-02-03,KO/TKO Punches,1,4:33
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Josh Barnett,,"PRIDE Final Conflict Absolute Sep. 10, 2006",2006-09-10,KO/TKO Punches,1,7:25
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Wanderlei Silva,,"PRIDE Final Conflict Absolute Sep. 10, 2006",2006-09-10,KO/TKO Kick,1,5:26
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Hidehiko Yoshida,,"PRIDE Critical Countdown Absolute Jul. 01, 2006",2006-07-01,KO/TKO Kick,1,7:38
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Ikuhisa Minowa,,"PRIDE Total Elimination Absolute May. 05, 2006",,KO/TKO Punches,1,1:10
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,loss,Mirko Filipovic Mark Hunt,,"PRIDE Shockwave 2005 Dec. 31, 2005",2005-12-31,S-DEC,3,5:00
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Josh Barnett,,"PRIDE 30: Fully Loaded Oct. 23, 2005",2005-10-23,U-DEC,3,5:00
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,loss,Mirko Filipovic Fedor Emelianenko,,"PRIDE Final Conflict 2005 Aug. 28, 2005",2005-08-28,U-DEC,3,5:00
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Ibragim Magomedov,,"PRIDE Critical Countdown 2005 Jun. 26, 2005",2005-06-26,KO/TKO Kick,1,3:53
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Mark Coleman,,"PRIDE 29: Fists Of Fire Feb. 20, 2005",2005-02-20,KO/TKO Punches,1,3:40
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Kevin Randleman,,"PRIDE Shockwave 2004 Dec. 31, 2004",2004-12-31,SUB Guillotine Choke,1,0:41
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Josh Barnett,,"PRIDE 28: High Octane Oct. 31, 2004",2004-10-31,SUB Injury,1,0:46
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Aleksander Emelianenko,,"PRIDE Final Conflict 2004 Aug. 15, 2004",2004-08-15,KO/TKO Kick,1,2:09
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Shungo Oyama,,"PRIDE Bushido 4 Jul. 19, 2004",2004-07-19,KO/TKO Punches,1,1:00
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Hiromitsu Kanehara,,"PRIDE Bushido 3 May. 23, 2004",,U-DEC,2,5:00
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,loss,Mirko Filipovic Kevin Randleman,,"PRIDE Total Elimination 2004 Apr. 25, 2004",2004-04-25,KO/TKO Punches,1,1:57
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Yoshihisa Yamamoto,,"PRIDE Bushido 2 Feb. 15, 2004",2004-02-15,KO/TKO Punches,1,2:12
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Ron Waterman,,"PRIDE 27: Inferno Feb. 01, 2004",2004-02-01,KO/TKO Kicks,1,4:53
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,loss,Mirko Filipovic Antonio Rodrigo Nogueira,,"PRIDE Final Conflict 2003 Nov. 09, 2003",2003-11-09,SUB Armbar,2,1:45
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Dos Caras Jr.,,"PRIDE Bushido 1 Oct. 05, 2003",2003-10-05,KO/TKO Kick,1,0:46
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Igor Vovchanchyn,,"PRIDE Total Elimination 2003 Aug. 10, 2003",2003-08-10,KO/TKO Kick,1,1:29
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Heath Herring,,"PRIDE 26: Bad to the Bone Jun. 08, 2003",2003-06-08,KO/TKO Kick,1,3:17
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Kazuyuki Fujita,,"Inoki Bom-Ba-Ye 2002 Dec. 31, 2002",2002-12-31,U-DEC,3,5:00
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Kazushi Sakuraba,,"PRIDE Shockwave 2002 Aug. 28, 2002",2002-08-28,KO/TKO,2,5:00
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,draw,Mirko Filipovic Wanderlei Silva,,"PRIDE 20: Armed and Ready Apr. 28, 2002",2002-04-28,Other,5,3:00
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Yuji Nagata,,"Inoki Bom-Ba-Ye 2001 Dec. 31, 2001",2001-12-31,KO/TKO Kick,1,0:21
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,draw,Mirko Filipovic Nobuhiko Takada,,"PRIDE 17: Championship Chaos Nov. 03, 2001",2001-11-03,Other,5,3:00
http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,win,Mirko Filipovic Kazuyuki Fujita,,"K-1 2001 Japan GP Final Aug. 19, 2001",2001-08-19,KO/TKO,1,0:39
